0.0000000, 2.3717700, -5.1235008, -0.6953691, -0.0071124, 10.0000000, 0.0000000
0.1999318, 2.4999685, -4.9700768, -0.6967439, -0.0066370, 10.0000000, 0.0000000
0.3998636, 2.6283592, -4.8168365, -0.6980249, -0.0062108, 10.0000000, 0.0000000
0.5997954, 2.7569564, -4.6637366, -0.6992312, -0.0058561, 10.0000000, 0.0000000
0.7997272, 2.8857213, -4.5108006, -0.7003626, -0.0054589, 10.0000000, 0.0000000
0.9996590, 3.0146589, -4.3579982, -0.7014141, -0.0050628, 10.0000000, 0.0000000
1.1995908, 3.1437528, -4.2053244, -0.7023875, -0.0046742, 10.0000000, 0.0000000
1.3995226, 3.2729846, -4.0527769, -0.7032828, -0.0042816, 10.0000000, 0.0000000
1.5994544, 3.4023516, -3.9003347, -0.7040996, -0.0038890, 10.0000000, 0.0000000
1.7993862, 3.5318348, -3.7479956, -0.7048379, -0.0034968, 10.0000000, 0.0000000
1.9993179, 3.6614269, -3.5957444, -0.7054977, -0.0031032, 10.0000000, 0.0000000
2.1992497, 3.7911114, -3.4435760, -0.7060788, -0.0027088, 10.0000000, 0.0000000
2.3991815, 3.9208780, -3.2914781, -0.7065807, -0.0023124, 10.0000000, 0.0000000
2.5991133, 4.0507214, -3.1394326, -0.7070032, -0.0019126, 10.0000000, 0.0000000
2.7990451, 4.1806113, -2.9874505, -0.7073454, -0.0015101, 10.0000000, 0.0000000
2.9989769, 4.3105561, -2.8354968, -0.7076066, -0.0011019, 10.0000000, 0.0000000
3.1989087, 4.4405391, -2.6835664, -0.7077857, -0.0006875, 10.0000000, 0.0000000
3.3988405, 4.5705207, -2.5316798, -0.7078813, -0.0002679, 10.0000000, 0.0000000
3.5987723, 4.7005360, -2.3797702, -0.7078919, 0.0001619, 10.0000000, 0.0000000
3.7987041, 4.8305425, -2.2278609, -0.7078160, 0.0006006, 10.0000000, 0.0000000
3.9986359, 4.9604988, -2.0759734, -0.7076515, 0.0010471, 10.0000000, 0.0000000
4.1985677, 5.0904699, -1.9240040, -0.7073960, 0.0015085, 10.0000000, 0.0000000
4.3984995, 5.2203776, -1.7720160, -0.7070476, 0.0019806, 10.0000000, 0.0000000
4.5984313, 5.3501858, -1.6200225, -0.7066036, 0.0024627, 10.0000000, 0.0000000
4.7983631, 5.4799872, -1.4678852, -0.7060611, 0.0029632, 10.0000000, 0.0000000
4.9982949, 5.6096652, -1.3157099, -0.7054180, 0.0034748, 10.0000000, 0.0000000
5.1982267, 5.7391995, -1.1634892, -0.7046713, 0.0039977, 10.0000000, 0.0000000
5.3981585, 5.8686870, -1.0110767, -0.7038178, 0.0045387, 10.0000000, 0.0000000
5.5980903, 5.9979944, -0.8585959, -0.7028556, 0.0050896, 10.0000000, 0.0000000
5.7980221, 6.1271176, -0.7060179, -0.7017823, 0.0056508, 10.0000000, 0.0000000
5.9979538, 6.2561341, -0.5532160, -0.7005949, 0.0062251, 10.0000000, 0.0000000
6.1978856, 6.3849196, -0.4003020, -0.6992926, 0.0068050, 10.0000000, 0.0000000
6.3978174, 6.5134782, -0.2472352, -0.6978739, 0.0073900, 10.0000000, 0.0000000
6.5977492, 6.6418609, -0.0939186, -0.6963374, 0.0079770, 10.0000000, 0.0000000
6.7976810, 6.7699647, 0.0595617, -0.6946841, 0.0085609, 10.0000000, 0.0000000
6.9976128, 6.8977984, 0.2132522, -0.6929149, 0.0091393, 10.0000000, 0.0000000
7.1975446, 7.0253784, 0.3672090, -0.6910312, 0.0097009, 10.0000000, 0.0000000
7.3974764, 7.1526384, 0.5213872, -0.6890367, 0.0102453, 10.0000000, 0.0000000
7.5974082, 7.2795888, 0.6758336, -0.6869361, 0.0107672, 10.0000000, 0.0000000
7.7973400, 7.4062011, 0.8305459, -0.6847353, 0.0112455, 10.0000000, 0.0000000
7.9972718, 7.5324647, 0.9855417, -0.6824415, 0.0116871, 10.0000000, 0.0000000
8.1972036, 7.6583892, 1.1408608, -0.6800647, 0.0120840, 10.0000000, 0.0000000
8.3971354, 7.7838884, 1.2964214, -0.6776168, 0.0124017, 10.0000000, 0.0000000
8.5970672, 7.9090311, 1.4523292, -0.6751092, 0.0126632, 10.0000000, 0.0000000
8.7969990, 8.0338189, 1.6086036, -0.6725568, 0.0128586, 10.0000000, 0.0000000
8.9969308, 8.1581019, 1.7650678, -0.6699806, 0.0129104, 10.0000000, -4.2191720
9.1968626, 8.2820554, 1.9219455, -0.6674227, 0.0122703, 9.9152865, -11.1862772
9.3967944, 8.4056679, 2.0791788, -0.6651381, 0.0105773, 9.6871008, -11.3823061
9.5967262, 8.5288113, 2.2364990, -0.6631941, 0.0088851, 9.4492620, -11.5634952
9.7966580, 8.6517956, 2.3941923, -0.6615855, 0.0071918, 9.2013440, -11.7295767
9.9965897, 8.7745532, 2.5520624, -0.6603185, 0.0054859, 8.9428463, -11.8810884
10.1965215, 8.8970156, 2.7099098, -0.6593930, 0.0037767, 8.6731589, -12.0168056
10.3964533, 9.0195182, 2.8680555, -0.6588067, 0.0020821, 8.3915793, -12.1351367
10.5963851, 9.1418686, 3.0261406, -0.6585602, 0.0003923, 8.0972961, -11.9762668
10.7963169, 9.2641681, 3.1841695, -0.6588637, -0.0043905, 7.7959817, -11.5164706
10.9962487, 9.3868024, 3.3423428, -0.6603771, -0.0126080, 7.4948191, -10.3220726
11.1961805, 9.5096891, 3.4998894, -0.6652655, -0.0362400, 7.2142146, -9.1917322
11.3961123, 9.6338325, 3.6566851, -0.6749817, -0.0620587, 6.9548151, -8.1230145
