-2.581766, 0.779452, -1.659961, 1.000000
-2.582425, 0.769473, -1.658428, 1.000000
-2.582425, 0.769473, -1.658428, 1.000000
-2.583105, 0.759496, -1.657329, 1.000000
-2.583836, 0.749523, -1.656746, 1.000000
-2.583836, 0.749523, -1.656746, 1.000000
-2.584574, 0.739550, -1.656091, 1.000000
-2.584574, 0.739550, -1.656091, 1.000000
-2.585335, 0.729579, -1.655671, 1.000000
-2.586086, 0.719608, -1.655080, 1.000000
-2.586852, 0.709637, -1.654686, 1.000000
-2.586852, 0.709637, -1.654686, 1.000000
-2.587602, 0.699665, -1.654106, 1.000000
-2.588362, 0.689694, -1.653718, 1.000000
-2.589106, 0.679722, -1.653141, 1.000000
-2.589106, 0.679722, -1.653141, 1.000000
-2.589106, 0.679722, -1.653141, 1.000000
-2.589859, 0.669750, -1.652755, 1.000000
-2.590594, 0.659777, -1.652179, 1.000000
-2.591361, 0.649807, -1.652040, 1.000000
-2.591361, 0.649807, -1.652040, 1.000000
-2.592190, 0.639841, -1.652416, 1.000000
-2.593035, 0.629877, -1.652721, 1.000000
-2.593035, 0.629877, -1.652721, 1.000000
-2.593914, 0.619916, -1.653262, 1.000000
-2.593914, 0.619916, -1.653262, 1.000000
-2.594793, 0.609954, -1.653631, 1.000000
-2.595696, 0.599995, -1.654198, 1.000000
-2.595696, 0.599995, -1.654198, 1.000000
-2.595696, 0.599995, -1.654198, 1.000000
-2.596593, 0.590036, -1.654579, 1.000000
-2.596593, 0.590036, -1.654579, 1.000000
-2.596593, 0.590036, -1.654579, 1.000000
-2.597510, 0.580078, -1.655153, 1.000000
-2.597510, 0.580078, -1.655153, 1.000000
-2.598420, 0.570119, -1.655537, 1.000000
-2.598420, 0.570119, -1.655537, 1.000000
-2.599348, 0.560162, -1.656111, 1.000000
-2.599348, 0.560162, -1.656111, 1.000000
-2.600269, 0.550205, -1.656496, 1.000000
-2.600269, 0.550205, -1.656496, 1.000000
-2.600269, 0.550205, -1.656496, 1.000000
-2.601207, 0.540249, -1.657072, 1.000000
-2.602137, 0.530292, -1.657457, 1.000000
-2.602137, 0.530292, -1.657457, 1.000000
-2.603086, 0.520338, -1.658032, 1.000000
-2.603086, 0.520338, -1.658032, 1.000000
-2.603086, 0.520338, -1.658032, 1.000000
-2.604026, 0.510382, -1.658418, 1.000000
-2.604026, 0.510382, -1.658418, 1.000000
-2.604026, 0.510382, -1.658418, 1.000000
-2.605008, 0.500430, -1.659239, 1.000000
-2.605008, 0.500430, -1.659239, 1.000000
-2.606060, 0.490486, -1.660577, 1.000000
-2.606060, 0.490486, -1.660577, 1.000000
-2.606060, 0.490486, -1.660577, 1.000000
-2.607115, 0.480541, -1.661597, 1.000000
-2.607115, 0.480541, -1.661597, 1.000000
-2.608133, 0.470593, -1.662147, 1.000000
-2.608133, 0.470593, -1.662147, 1.000000
-2.609154, 0.460646, -1.662786, 1.000000
-2.609154, 0.460646, -1.662786, 1.000000
-2.609154, 0.460646, -1.662786, 1.000000
-2.610156, 0.450696, -1.663198, 1.000000
-2.610156, 0.450696, -1.663198, 1.000000
-2.610156, 0.450696, -1.663198, 1.000000
-2.611170, 0.440748, -1.663785, 1.000000
-2.611170, 0.440748, -1.663785, 1.000000
-2.612173, 0.430798, -1.664177, 1.000000
-2.613191, 0.420850, -1.664755, 1.000000
-2.613191, 0.420850, -1.664755, 1.000000
-2.613191, 0.420850, -1.664755, 1.000000
-2.614176, 0.410899, -1.664896, 1.000000
-2.614176, 0.410899, -1.664896, 1.000000
-2.614176, 0.410899, -1.664896, 1.000000
-2.615099, 0.400941, -1.664520, 1.000000
-2.615099, 0.400941, -1.664520, 1.000000
-2.616006, 0.390983, -1.664216, 1.000000
-2.616006, 0.390983, -1.664216, 1.000000
-2.616006, 0.390983, -1.664216, 1.000000
-2.616855, 0.381019, -1.663429, 1.000000
-2.616855, 0.381019, -1.663429, 1.000000
-2.617624, 0.371048, -1.662108, 1.000000
-2.617624, 0.371048, -1.662108, 1.000000
-2.617624, 0.371048, -1.662108, 1.000000
-2.618386, 0.361077, -1.661096, 1.000000
-2.618386, 0.361077, -1.661096, 1.000000
-2.619180, 0.351109, -1.660551, 1.000000
